"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","positive regulation of MAPK cascade","GO:0043410","false","2.2159688971035653e-9","8.654436339571356","461","83","12","63187","P35348,P05067,P08913,P14416,P35368,P07550,P28223,P21917,P28335,P13945,P36544,P18089"
"GO:BP","positive regulation of response to stimulus","GO:0048584","false","2.329103247699444e-9","8.63281125903412","2274","83","21","63187","P19838,P19634,P35348,P05067,Q12879,O15399,P08913,P14416,P35368,Q13224,P50406,Q14957,P35462,P07550,P28223,P21917,P28335,P13945,P36544,Q05586,P18089"
"GO:BP","arachidonic acid metabolic process","GO:0019369","false","2.41772930218819e-9","8.616592325951283","57","83","7","63187","P10635,P20813,P11712,P33261,P05177,P11509,P05181"
"GO:BP","monoatomic cation homeostasis","GO:0055080","false","2.712724374805675e-9","8.566594330301037","606","83","13","63187","P21918,P19634,Q12809,P05067,P21728,P14416,P35462,P28222,P28223,P21917,P28335,P36544,Q05586"
"GO:BP","synaptic transmission, dopaminergic","GO:0001963","false","2.9119783487189363e-9","8.535811858434155","28","83","6","63187","P21918,P31645,P21728,P14416,P35462,P21917"
"GO:BP","amine transport","GO:0015837","false","2.9181952812180782e-9","8.53488564913972","105","83","8","63187","P08913,P21728,P14416,P35462,P28222,P28223,P21917,P18089"
"GO:BP","monoatomic ion homeostasis","GO:0050801","false","3.3283978561508897e-9","8.47776476639466","616","83","13","63187","P21918,P19634,Q12809,P05067,P21728,P14416,P35462,P28222,P28223,P21917,P28335,P36544,Q05586"
"GO:BP","long-term synaptic potentiation","GO:0060291","false","3.404282727751319e-9","8.467974378668718","107","83","8","63187","P05067,Q12879,O15399,P21728,P14416,Q13224,Q14957,P36544"
"GO:BP","long-chain fatty acid metabolic process","GO:0001676","false","3.959473105553976e-9","8.402362602603533","109","83","8","63187","P10635,P20813,P11712,P08684,P33261,P05177,P11509,P05181"
"GO:BP","synapse organization","GO:0050808","false","4.002404654032935e-9","8.397679005122736","485","83","12","63187","P18507,P28472,P47869,P05067,P14867,P47870,P21728,P14416,Q13224,P22303,P48167,P36544"
"GO:BP","regulation of metal ion transport","GO:0010959","false","4.7670232927780546e-9","8.321752726004515","369","83","11","63187","P19634,Q12809,P08913,P21728,P14416,O60391,P35462,P07550,P28223,P21917,Q05586"
"GO:BP","excitatory chemical synaptic transmission","GO:0098976","false","5.037632917967592e-9","8.297773481837767","12","83","5","63187","Q12879,O15399,Q13224,Q14957,Q05586"
"GO:BP","lipid metabolic process","GO:0006629","false","5.6535511471144215e-9","8.247678674457998","1388","83","17","63187","P19838,P10635,P05067,P20813,P08913,P24462,P11712,P08684,P33261,P28223,Q9HB55,Q9H015,P22310,P28335,P05177,P11509,P05181"
"GO:BP","regulation of response to stimulus","GO:0048583","false","5.769807923568811e-9","8.238838644231208","3939","83","26","63187","P19838,P19634,P98066,P35348,P05067,Q12879,O15399,P08913,P21728,P14416,P35368,Q13224,P50406,Q14957,P35462,P28222,P07550,P28223,P21917,P28335,P13945,P36544,Q05586,P08183,Q8TCU5,P18089"
"GO:BP","regulation of blood pressure","GO:0008217","false","6.562371004220903e-9","8.18293922037923","185","83","9","63187","P21918,P35348,P14416,P35368,P08588,P35462,P07550,P13945,P18089"
"GO:BP","acetylcholine receptor signaling pathway","GO:0095500","false","6.975114448233052e-9","8.156448662057477","32","83","6","63187","P08173,P20309,P08172,P22303,P11229,P36544"
"GO:BP","regulation of signal transduction","GO:0009966","false","7.63749009023113e-9","8.11704934025325","3010","83","23","63187","P19838,P19634,P98066,P35348,P05067,Q12879,O15399,P08913,P14416,P35368,Q13224,P50406,Q14957,P35462,P28222,P07550,P28223,P21917,P28335,P13945,P36544,Q05586,P18089"
"GO:BP","cellular response to acetylcholine","GO:1905145","false","1.0330343776303928e-8","7.985885225656802","34","83","6","63187","P08173,P20309,P08172,P22303,P11229,P36544"
"GO:BP","behavioral response to cocaine","GO:0048148","false","1.2707832287696325e-8","7.895928525431974","14","83","5","63187","P21728,P14416,P35462,P28223,P21917"
"GO:BP","synapse assembly","GO:0007416","false","1.3831775606234587e-8","7.859122065263673","201","83","9","63187","P18507,P28472,P47869,P05067,P14867,P47870,P21728,P14416,P22303"
"GO:BP","homeostatic process","GO:0042592","false","1.4788126639284684e-8","7.830086838968079","1712","83","18","63187","P21918,P19634,Q12809,P05067,P08913,P21728,P14416,P08588,P22303,P35462,P28222,P07550,P28223,P21917,P28335,P13945,P36544,Q05586"
"GO:BP","positive regulation of synaptic transmission, glutamatergic","GO:0051968","false","1.4929953548648972e-8","7.825941543487085","36","83","6","63187","Q12879,O15399,P21728,Q13224,Q14957,Q05586"
"GO:BP","regulation of hormone levels","GO:0010817","false","1.6143717687547603e-8","7.791996445743703","547","83","12","63187","P19838,P08908,P10635,P08913,P06276,P14416,P24462,P20309,P11712,P08684,P28335,P05177"
"GO:BP","response to acetylcholine","GO:1905144","false","1.7801011759784178e-8","7.749555312904373","37","83","6","63187","P08173,P20309,P08172,P22303,P11229,P36544"
"GO:BP","intracellular calcium ion homeostasis","GO:0006874","false","2.293690632025243e-8","7.639465159174413","310","83","10","63187","P21918,P05067,P21728,P14416,P35462,P28222,P28223,P21917,P28335,P36544"
"GO:BP","regulation of secretion by cell","GO:1903530","false","2.2983114657346954e-8","7.638591116342355","564","83","12","63187","P08908,P31645,P08913,P14416,P20309,P22303,P35462,P28222,P28223,P21917,P28335,P18089"
"GO:BP","locomotory behavior","GO:0007626","false","2.425140591062532e-8","7.615263079266751","214","83","9","63187","P05067,O15399,P21728,P14416,P35462,P21917,P48167,P28335,P23415"
"GO:BP","response to stress","GO:0006950","false","2.4862411369771747e-8","7.604456752050019","3855","83","25","63187","P21918,P35367,P19838,P19634,P08908,Q00653,P31645,P02768,P98066,P05067,Q12879,P08913,P21728,P14416,P31644,P08588,Q14957,P02763,P07550,P21917,P28335,P13945,P36544,P08183,P18089"
"GO:BP","postsynaptic signal transduction","GO:0098926","false","2.4929948668686738e-8","7.603278615717207","39","83","6","63187","P08173,P20309,P08172,P22303,P11229,P36544"
"GO:BP","positive regulation of blood pressure by epinephrine-norepinephrine","GO:0003321","false","2.5594040961019743e-8","7.591861139336648","5","83","4","63187","P21918,P35348,P35368,P08588"
"GO:BP","dopamine metabolic process","GO:0042417","false","3.428551658404442e-8","7.46488930258158","41","83","6","63187","P08908,Q12879,P21728,P14416,P35462,P21917"
"GO:BP","calcium-mediated signaling","GO:0019722","false","3.504762030529514e-8","7.455341464811859","223","83","9","63187","P19634,P05067,Q12879,O15399,P20309,Q13224,Q14957,P28335,Q05586"
"GO:BP","MAPK cascade","GO:0000165","false","3.526381862674624e-8","7.452670660875927","745","83","13","63187","P19838,P35348,P05067,P08913,P14416,P35368,P07550,P28223,P21917,P28335,P13945,P36544,P18089"
"GO:BP","cell junction organization","GO:0034330","false","4.4359555062232135e-8","7.353012818586594","759","83","13","63187","P18507,P28472,P19634,P47869,P05067,P14867,P47870,P21728,P14416,Q13224,P22303,P48167,P36544"
"GO:BP","adult locomotory behavior","GO:0008344","false","5.177422393100009e-8","7.285886402236736","87","83","7","63187","P05067,O15399,P21728,P14416,P21917,P48167,P23415"
"GO:BP","positive regulation of catalytic activity","GO:0043085","false","5.555103343311234e-8","7.255307857332954","773","83","13","63187","P21918,P35348,Q12879,P08913,P21728,Q13224,P08588,P07550,P28223,P21917,P13945,P36544,P18089"
"GO:BP","regulation of secretion","GO:0051046","false","6.699022244718856e-8","7.173988580091776","619","83","12","63187","P08908,P31645,P08913,P14416,P20309,P22303,P35462,P28222,P28223,P21917,P28335,P18089"
"GO:BP","regulation of systemic arterial blood pressure mediated by a chemical signal","GO:0003044","false","7.105099699108166e-8","7.148429823652241","46","83","6","63187","P21918,P35348,P35368,P08588,P07550,P13945"
"GO:BP","positive regulation of multicellular organismal process","GO:0051240","false","7.385826622086637e-8","7.131600891371586","1637","83","17","63187","P35367,P19634,P35348,P05067,P08913,P14416,P35368,P20309,P08588,P22303,P25100,P02763,P07550,P28223,P13945,P36544,P18089"
"GO:BP","monocarboxylic acid metabolic process","GO:0032787","false","8.049080308253992e-8","7.094253739491544","629","83","12","63187","P10635,P05067,P20813,P24462,P11712,P08684,P33261,P28223,P22310,P05177,P11509,P05181"
"GO:BP","nitrogen compound transport","GO:0071705","false","8.860535078739807e-8","7.052540050717092","1911","83","18","63187","P08908,P31645,P08913,P21728,P14416,P20309,P22303,P35462,Q96FL8,Q9UNQ0,P28222,P11229,P28223,P21917,Q9H015,P28335,P08183,P18089"
"GO:BP","multicellular organismal response to stress","GO:0033555","false","9.708650567835762e-8","7.012841129687172","95","83","7","63187","P08908,P08913,P21728,P31644,P08588,P21917,P28335"
"GO:BP","regulation of muscle contraction","GO:0006937","false","9.727579417482085e-8","7.011995214861568","162","83","8","63187","P19634,P35348,P08913,P35368,P20309,P08172,P07550,P18089"
"GO:BP","regulation of MAPK cascade","GO:0043408","false","1.035455029061227e-7","6.984868758242926","643","83","12","63187","P35348,P05067,P08913,P14416,P35368,P07550,P28223,P21917,P28335,P13945,P36544,P18089"
"GO:BP","cell surface receptor signaling pathway","GO:0007166","false","1.1176731591214268e-7","6.951685178509076","2799","83","21","63187","P23416,P19838,P98066,P05067,Q12879,P08173,O15399,P08913,P14416,P46098,O60391,Q13224,Q14957,P07550,O75311,P21917,P48167,P23415,P36544,Q05586,Q8TCU5"
"GO:BP","regulation of systemic arterial blood pressure","GO:0003073","false","1.1263019535359043e-7","6.9483451626157136","97","83","7","63187","P21918,P35348,P14416,P35368,P08588,P07550,P13945"
"GO:BP","demethylation","GO:0070988","false","1.2003448904099248e-7","6.920693951884538","50","83","6","63187","P10635,P24462,P11712,P08684,Q9HB55,P05177"
"GO:BP","inhibitory synapse assembly","GO:1904862","false","1.2823953207986683e-7","6.891978075303807","21","83","5","63187","P18507,P28472,P47869,P14867,P47870"
"GO:BP","terpenoid metabolic process","GO:0006721","false","1.3024840369727278e-7","6.885227590636608","99","83","7","63187","P10635,P24462,P11712,P08684,P33261,P05177,P05181"
"GO:BP","response to alcohol","GO:0097305","false","1.373827382974134e-7","6.862067831564152","260","83","9","63187","P23416,Q12879,P14416,Q13224,P28222,P21917,P23415,Q05586,Q8TCU5"
"GO:BP","chemical homeostasis","GO:0048878","false","1.5002060301065645e-7","6.823849093215043","1031","83","14","63187","P21918,P19634,Q12809,P05067,P08913,P21728,P14416,P35462,P28222,P28223,P21917,P28335,P36544,Q05586"
"GO:BP","positive regulation of intracellular signal transduction","GO:1902533","false","1.5385584879647924e-7","6.812885989492861","1033","83","14","63187","P19634,P35348,P05067,P08913,P14416,P35368,P50406,P07550,P28223,P21917,P28335,P13945,P36544,P18089"
"GO:BP","positive regulation of transport","GO:0051050","false","1.6313994295844625e-7","6.787439693879024","844","83","13","63187","P19634,P31645,Q12809,P08913,P21728,P14416,P20309,P22303,P11229,P07550,P21917,Q05586,P08183"
"GO:BP","regulation of catecholamine secretion","GO:0050433","false","1.7287253537874628e-7","6.762273998518443","53","83","6","63187","P08913,P14416,P35462,P28222,P28223,P18089"
"GO:BP","alkaloid metabolic process","GO:0009820","false","1.7880006832670312e-7","6.747632319578667","7","83","4","63187","P10635,P06276,P08684,P05177"
"GO:BP","intracellular monoatomic cation homeostasis","GO:0030003","false","2.2182722854315146e-7","6.653985146733932","529","83","11","63187","P21918,P19634,P05067,P21728,P14416,P35462,P28222,P28223,P21917,P28335,P36544"
"GO:BP","regulation of smooth muscle contraction","GO:0006940","false","2.4372605387764954e-7","6.61309804303319","56","83","6","63187","P35348,P08913,P20309,P08172,P07550,P18089"
"GO:BP","intracellular monoatomic ion homeostasis","GO:0006873","false","2.6501625643726175e-7","6.576727485065243","538","83","11","63187","P21918,P19634,P05067,P21728,P14416,P35462,P28222,P28223,P21917,P28335,P36544"
"GO:BP","catecholamine metabolic process","GO:0006584","false","2.7211526853358546e-7","6.565247089040368","57","83","6","63187","P08908,Q12879,P21728,P14416,P35462,P21917"
"GO:BP","catechol-containing compound metabolic process","GO:0009712","false","2.7211526853358546e-7","6.565247089040368","57","83","6","63187","P08908,Q12879,P21728,P14416,P35462,P21917"
"GO:BP","dopamine transport","GO:0015872","false","2.7211526853358546e-7","6.565247089040368","57","83","6","63187","P21728,P14416,P35462,P28222,P28223,P21917"
"GO:BP","unsaturated fatty acid metabolic process","GO:0033559","false","2.9342145633569343e-7","6.532508131707855","111","83","7","63187","P10635,P20813,P11712,P33261,P05177,P11509,P05181"
"GO:BP","organic substance transport","GO:0071702","false","3.299899905834021e-7","6.481499233153395","2358","83","19","63187","P19838,P08908,P31645,P08913,P21728,P14416,P20309,P22303,P35462,Q96FL8,Q9UNQ0,P28222,P11229,P28223,P21917,Q9H015,P28335,P08183,P18089"
"GO:BP","catecholamine secretion","GO:0050432","false","3.371679325700709e-7","6.4721537370429","59","83","6","63187","P08913,P14416,P35462,P28222,P28223,P18089"
"GO:BP","cell differentiation","GO:0030154","false","3.494503411304671e-7","6.45661453123535","4366","83","25","63187","P19838,P19634,Q00653,P18505,P31645,P98066,P35348,P05067,Q12879,P47870,P06276,P21728,P14416,P31644,P08588,P22303,P35462,P11229,P07550,P28223,P28335,P13945,P36544,Q8TCU5,P18089"
"GO:BP","cellular developmental process","GO:0048869","false","3.5113254784986704e-7","6.454528912213816","4367","83","25","63187","P19838,P19634,Q00653,P18505,P31645,P98066,P35348,P05067,Q12879,P47870,P06276,P21728,P14416,P31644,P08588,P22303,P35462,P11229,P07550,P28223,P28335,P13945,P36544,Q8TCU5,P18089"
"GO:BP","phenol-containing compound metabolic process","GO:0018958","false","3.5435828106775455e-7","6.450557413671459","114","83","7","63187","P08908,Q12879,P21728,P14416,P35462,P21917,P05181"
"GO:BP","regulation of catecholamine uptake involved in synaptic transmission","GO:0051940","false","3.5724247093220523e-7","6.447036915418877","8","83","4","63187","P21728,P14416,P35462,P21917"
"GO:BP","adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway","GO:0007197","false","3.5724247093220523e-7","6.447036915418877","8","83","4","63187","P08173,P20309,P08172,P11229"
"GO:BP","regulation of dopamine uptake involved in synaptic transmission","GO:0051584","false","3.5724247093220523e-7","6.447036915418877","8","83","4","63187","P21728,P14416,P35462,P21917"
"GO:BP","negative regulation of synaptic transmission, glutamatergic","GO:0051967","false","3.5724247093220523e-7","6.447036915418877","8","83","4","63187","P14416,P35462,P28222,P28223"
"GO:BP","regulation of monoatomic ion transmembrane transporter activity","GO:0032412","false","3.7723389531056997e-7","6.4233892918493805","192","83","8","63187","P19634,P05067,P08913,P14416,P20309,P07550,P21917,P08183"
"GO:BP","negative regulation of transport","GO:0051051","false","3.941137539764819e-7","6.404378408646552","415","83","10","63187","P19838,Q12809,P08913,P14416,P35462,P28222,P28223,P21917,P78334,P18089"
"GO:BP","intracellular chemical homeostasis","GO:0055082","false","4.255126312013273e-7","6.3710875435003915","728","83","12","63187","P21918,P19634,P05067,P08913,P21728,P14416,P35462,P28222,P28223,P21917,P28335,P36544"
"GO:BP","negative regulation of monoatomic ion transport","GO:0043271","false","4.257647420671005e-7","6.370830305696422","117","83","7","63187","Q12809,P08913,P14416,P28222,P28223,P21917,P78334"
"GO:BP","rhythmic process","GO:0048511","false","4.5869513656918797e-7","6.338475864560326","298","83","9","63187","Q00653,P18505,P31645,P98066,P14416,P08588,P35462,P21917,Q8TCU5"
"GO:BP","import into cell","GO:0098657","false","4.848384480690482e-7","6.314402947583238","923","83","13","63187","P19634,P31645,Q12809,P05067,P21728,P14416,P22303,P35462,Q96FL8,P28222,P07550,P21917,Q9H015"
"GO:BP","long-chain fatty acid biosynthetic process","GO:0042759","false","5.056295779074346e-7","6.296167528977522","27","83","5","63187","P10635,P11712,P08684,P05177,P05181"
"GO:BP","icosanoid metabolic process","GO:0006690","false","5.090832782123481e-7","6.293211167938842","120","83","7","63187","P10635,P20813,P11712,P33261,P05177,P11509,P05181"
"GO:BP","organic acid metabolic process","GO:0006082","false","5.109377795346587e-7","6.2916319837205155","927","83","13","63187","P31513,P10635,P05067,P20813,P24462,P11712,P08684,P33261,P28223,P22310,P05177,P11509,P05181"
"GO:BP","regulation of transmembrane transporter activity","GO:0022898","false","5.216415448736169e-7","6.2826278275697325","200","83","8","63187","P19634,P05067,P08913,P14416,P20309,P07550,P21917,P08183"
"GO:BP","phospholipase C-activating dopamine receptor signaling pathway","GO:0060158","false","6.423933116712393e-7","6.192198989397176","9","83","4","63187","P21918,P21728,P14416,P35462"
"GO:BP","memory","GO:0007613","false","6.788225606859521e-7","6.168243732325786","125","83","7","63187","P35367,P31645,Q12879,P21728,P14416,P28223,P36544"
"GO:BP","neurotransmitter transport","GO:0006836","false","6.851615229588013e-7","6.164207033966701","207","83","8","63187","P31645,P21728,P14416,P35462,P28222,Q9UN88,P21917,Q9H015"
"GO:BP","secretion","GO:0046903","false","8.102502328587585e-7","6.091380835483338","963","83","13","63187","P08908,P31645,P08913,P14416,P20309,P22303,P35462,P28222,P11229,P28223,P21917,P28335,P18089"
"GO:BP","cell junction assembly","GO:0034329","false","8.426921416158066e-7","6.074331056000208","449","83","10","63187","P18507,P28472,P19634,P47869,P05067,P14867,P47870,P21728,P14416,P22303"
"GO:BP","regulation of transporter activity","GO:0032409","false","8.590349469595168e-7","6.065989167993024","213","83","8","63187","P19634,P05067,P08913,P14416,P20309,P07550,P21917,P08183"
"GO:BP","positive regulation of blood pressure","GO:0045777","false","0.0000012547898018031393","5.901429019651229","32","83","5","63187","P21918,P35348,P35368,P08588,P18089"
"GO:BP","response to amphetamine","GO:0001975","false","0.0000012547898018031393","5.901429019651229","32","83","5","63187","P21918,Q12879,P21728,P14416,P21917"
"GO:BP","isoprenoid metabolic process","GO:0006720","false","0.000001292869368146869","5.888445354128904","137","83","7","63187","P10635,P24462,P11712,P08684,P33261,P05177,P05181"
"GO:BP","cellular lipid metabolic process","GO:0044255","false","0.0000013557348512085674","5.867825239611138","1005","83","13","63187","P10635,P20813,P24462,P11712,P08684,P33261,P28223,Q9H015,P22310,P28335,P05177,P11509,P05181"
"GO:BP","regulation of muscle system process","GO:0090257","false","0.000001420247083539513","5.847636093868339","227","83","8","63187","P19634,P35348,P08913,P35368,P20309,P08172,P07550,P18089"
"GO:BP","secretion by cell","GO:0032940","false","0.0000017916658020523688","5.746742995711913","827","83","12","63187","P08908,P31645,P08913,P14416,P20309,P22303,P35462,P28222,P28223,P21917,P28335,P18089"
"GO:BP","cellular homeostasis","GO:0019725","false","0.0000018912828392443403","5.72324351804144","831","83","12","63187","P21918,P19634,P05067,P08913,P21728,P14416,P35462,P28222,P28223,P21917,P28335,P36544"
"GO:BP","neurotransmitter reuptake","GO:0098810","false","0.000002016573867307047","5.695385865113696","35","83","5","63187","P31645,P21728,P14416,P35462,P21917"
"GO:BP","signal release","GO:0023061","false","0.000002027857067039249","5.692962659389862","492","83","10","63187","P08908,P31645,P08913,P14416,P20309,P35462,P28222,P28223,P28335,P18089"
"GO:BP","catecholamine uptake involved in synaptic transmission","GO:0051934","false","0.000002516123776905514","5.5992679982407525","12","83","4","63187","P21728,P14416,P35462,P21917"
"GO:BP","dopamine uptake involved in synaptic transmission","GO:0051583","false","0.000002516123776905514","5.5992679982407525","12","83","4","63187","P21728,P14416,P35462,P21917"
"GO:BP","positive regulation of monoatomic ion transmembrane transport","GO:0034767","false","0.000002554545738578678","5.592686316965081","151","83","7","63187","P19634,Q12809,P21728,P07550,P21917,Q05586,P08183"
"GO:BP","animal organ development","GO:0048513","false","0.0000033576338521017518","5.47396666516097","3039","83","20","63187","P19838,P19634,Q00653,P31645,P98066,P35348,P05067,Q12879,O15399,P47870,P21728,P14416,P31644,Q13224,P50406,Q14957,P22303,P07550,P05177,Q05586"
"GO:BP","dopamine receptor signaling pathway","GO:0007212","false","0.0000035618436458743084","5.448325148664009","39","83","5","63187","P21918,P21728,P14416,P35462,P21917"
"GO:BP","norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure","GO:0002025","false","0.000004046882681737531","5.392879385529988","3","83","3","63187","P08588,P07550,P13945"
"GO:BP","estrogen metabolic process","GO:0008210","false","0.000004066492920781231","5.39077997941162","40","83","5","63187","P10635,P24462,P11712,P08684,P05177"
"GO:BP","negative regulation of multicellular organismal process","GO:0051241","false","0.000004456953443974158","5.350961902402656","1110","83","13","63187","P19838,P31645,P98066,P35348,P08913,P14416,P08588,P35462,P02763,P07550,P13945,P23415,P36544"
"GO:BP","carboxylic acid metabolic process","GO:0019752","false","0.000004554366376597383","5.34157203543929","899","83","12","63187","P10635,P05067,P20813,P24462,P11712,P08684,P33261,P28223,P22310,P05177,P11509,P05181"
"GO:BP","prepulse inhibition","GO:0060134","false","0.000005077989915575427","5.294308165930649","14","83","4","63187","P21728,P14416,P35462,Q8TCU5"
"GO:BP","fatty acid metabolic process","GO:0006631","false","0.0000056311627427929695","5.249401921198215","397","83","9","63187","P10635,P20813,P11712,P08684,P33261,P22310,P05177,P11509,P05181"
"GO:BP","regulation of metabolic process","GO:0019222","false","0.000005727757954987428","5.24201534283609","7158","83","30","63187","P19838,P19634,P08908,Q00653,P31645,Q12809,P35348,P10635,P05067,Q12879,P08913,P21728,P14416,P20815,Q13224,P08588,Q14957,P22303,P35462,P02763,P07550,P28223,P21917,P22310,P28335,P13945,P36544,P05177,Q05586,P18089"
"GO:BP","regulation of potassium ion transport","GO:0043266","false","0.000005874104931230466","5.231058299786773","94","83","6","63187","Q12809,P08913,P21728,P14416,P35462,P28223"
"GO:BP","behavioral fear response","GO:0001662","false","0.000005930530065401281","5.226906488053817","43","83","5","63187","P08908,P21728,P31644,P21917,P28335"
"GO:BP","oxoacid metabolic process","GO:0043436","false","0.000005959449963764202","5.224793822260686","921","83","12","63187","P10635,P05067,P20813,P24462,P11712,P08684,P33261,P28223,P22310,P05177,P11509,P05181"
"GO:BP","behavioral defense response","GO:0002209","false","0.000006683975241833524","5.1749651674493515","44","83","5","63187","P08908,P21728,P31644,P21917,P28335"
"GO:BP","regulation of adenylate cyclase activity","GO:0045761","false","0.000006683975241833524","5.1749651674493515","44","83","5","63187","P21918,P21728,P14416,P07550,P13945"
"GO:BP","neurotransmitter uptake","GO:0001504","false","0.000007511741139191487","5.124259386630893","45","83","5","63187","P31645,P21728,P14416,P35462,P21917"
"GO:BP","biogenic amine metabolic process","GO:0006576","false","0.000008041868858211459","5.094643013379277","99","83","6","63187","P08908,Q12879,P21728,P14416,P35462,P21917"
"GO:BP","catabolic process","GO:0009056","false","0.00000889342661578737","5.050930874170513","2556","83","18","63187","P35348,P10635,P05067,Q12879,P20813,P08913,P06276,P14416,P11712,Q14957,P22303,P08684,P33261,P07550,P28223,P22310,P05177,P11509"
"GO:BP","negative regulation of cellular process","GO:0048523","false","0.000009504420288091362","5.02207436731626","5541","83","26","63187","P21918,P19838,P19634,P31645,Q12809,P98066,P35348,P10635,P05067,P08913,P06276,P21728,P14416,Q13224,P22303,P35462,P28222,P02763,P07550,P28223,P21917,P22310,P28335,P23415,P36544,P18089"
"GO:BP","temperature homeostasis","GO:0001659","true","0.000010098064182399625","4.995761873294581","184","83","7","63187","P21728,P14416,P08588,P22303,P07550,P28223,P13945"
"GO:BP","organonitrogen compound metabolic process","GO:1901564","false","0.000010147072640934097","4.993659230583967","5986","83","27","63187","P31513,P19838,P08908,P98066,P10635,P05067,Q12879,P08913,P06276,P21728,P14416,P20309,P11712,Q13224,Q14957,P22303,P35462,Q9UNQ0,P08684,P07550,P28223,P21917,Q9H015,P22310,P36544,P05177,P18089"
"GO:BP","response to amine","GO:0014075","false","0.000010495321728072027","4.979004243829104","48","83","5","63187","P21918,Q12879,P21728,P14416,P21917"
"GO:BP","vasodilation","GO:0042311","false","0.000010495321728072027","4.979004243829104","48","83","5","63187","P08913,P21728,P08588,P07550,P13945"
"GO:BP","feeding behavior","GO:0007631","false","0.00001147787203990401","4.940138621257763","105","83","6","63187","P05067,P21728,P14416,P28222,P28335,P13945"
"GO:BP","regulation of cyclase activity","GO:0031279","false","0.00001295994719873089","4.887396767859448","50","83","5","63187","P21918,P21728,P14416,P07550,P13945"
"GO:BP","dopamine uptake","GO:0090494","false","0.0000154611302940538","4.810758759930823","18","83","4","63187","P21728,P14416,P35462,P21917"
"GO:BP","positive regulation of heart rate by epinephrine-norepinephrine","GO:0001996","false","0.000016172158926436996","4.791231999434859","4","83","3","63187","P35348,P35368,P08588"
"GO:BP","positive regulation of metabolic process","GO:0009893","false","0.000017429557872803005","4.758713629289163","3711","83","21","63187","P19838,P19634,Q00653,P31645,Q12809,P05067,Q12879,P08913,P14416,Q13224,P08588,P22303,P02763,P07550,P28223,P21917,P28335,P13945,P36544,Q05586,P18089"
"GO:BP","regulation of lyase activity","GO:0051339","false","0.000017499096320356154","4.756984378354634","53","83","5","63187","P21918,P21728,P14416,P07550,P13945"
"GO:BP","regulation of intracellular signal transduction","GO:1902531","false","0.000017702103299880623","4.751975129273036","1766","83","15","63187","P19634,P35348,P05067,P08913,P14416,P35368,P50406,P35462,P07550,P28223,P21917,P28335,P13945,P36544,P18089"
"GO:BP","regulation of heart contraction","GO:0008016","false","0.00001859534444116653","4.730595772803124","201","83","7","63187","P19634,Q12809,P35348,P14416,P35368,P08172,P08588"
"GO:BP","catecholamine uptake","GO:0090493","false","0.000019564516850526205","4.708530872615909","19","83","4","63187","P21728,P14416,P35462,P21917"
"GO:BP","regulation of neurotransmitter uptake","GO:0051580","false","0.000019564516850526205","4.708530872615909","19","83","4","63187","P21728,P14416,P35462,P21917"
"GO:BP","central nervous system development","GO:0007417","false","0.000021629255392208865","4.664958431306221","1035","83","12","63187","P18505,P31645,P05067,Q12879,O15399,P21728,P14416,Q13224,P50406,Q14957,P35462,Q05586"
"GO:BP","amine metabolic process","GO:0009308","false","0.00002438968968959092","4.612793725186706","119","83","6","63187","P08908,Q12879,P21728,P14416,P35462,P21917"
"GO:BP","small molecule metabolic process","GO:0044281","false","0.000025050022471473808","4.601191880206608","1813","83","15","63187","P31513,P19838,P10635,P05067,P20813,P24462,P11712,Q9UNQ0,P08684,P33261,P28223,P22310,P05177,P11509,P05181"
"GO:BP","positive regulation of transmembrane transport","GO:0034764","false","0.000025144313576508887","4.599560215839574","210","83","7","63187","P19634,Q12809,P21728,P07550,P21917,Q05586,P08183"
"GO:BP","activation of adenylate cyclase activity","GO:0007190","false","0.00003014953664320319","4.520719357979761","21","83","4","63187","P21918,P21728,P07550,P13945"
"GO:BP","desensitization of G protein-coupled receptor signaling pathway","GO:0002029","false","0.00003014953664320319","4.520719357979761","21","83","4","63187","P14416,P35462,P28222,P07550"
"GO:BP","G protein-coupled acetylcholine receptor signaling pathway","GO:0007213","false","0.00003014953664320319","4.520719357979761","21","83","4","63187","P08173,P20309,P08172,P11229"
"GO:BP","negative adaptation of signaling pathway","GO:0022401","false","0.000036812592263313235","4.434003599396223","22","83","4","63187","P14416,P35462,P28222,P07550"
"GO:BP","neuron-glial cell signaling","GO:0150099","false","0.000040392006254651096","4.393704575062613","5","83","3","63187","P35348,P35368,P25100"
"GO:BP","cellular catabolic process","GO:0044248","false","0.000040423969022784644","4.393361047573083","1600","83","14","63187","P35348,P10635,P05067,P20813,P08913,P14416,P11712,P08684,P33261,P07550,P28223,P22310,P05177,P11509"
"GO:BP","carboxylic acid transport","GO:0046942","false","0.00004446789201457425","4.351953457646571","353","83","8","63187","P14416,P35462,Q96FL8,Q9UNQ0,P28222,P21917,Q9H015,P08183"
"GO:BP","negative regulation of systemic arterial blood pressure","GO:0003085","false","0.00004451806005710817","4.351463768974562","23","83","4","63187","P35348,P08588,P07550,P13945"
